instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Forget21-PPP_21_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,63,LP,breadth,noOB,mofvRevisited2,1,1155,1124.93,5677158,159.487,872.841,27.9332,280237,1,67,21.8058,8994,1750,129375,2.04889,2.96325,1113.87,0.0389359,2.04511,0.0564758,0
Forget21-PPP_21_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,63,LP,breadth,noOB,mofvRevisited2,1,8093,3268.72,15602960,538.709,2225.09,64.327,1137627,1,82,39.593,157617,22716,388481,147.321,57.4774,3042.11,0.221691,7.65392,0.349466,0
Forget21-PPP_21_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,63,LP,breadth,noOB,mofvRevisited2,1,5650,2239.77,10194551,379.129,1525.32,45.6345,710849,1,84,39.5083,97343,12398,245684,113.814,29.3902,2082.69,0.130559,4.77116,0.13641,0
Forget21-PPP_21_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,63,LP,breadth,noOB,mofvRevisited2,0,876,3600.29,18530676,1055.27,1948.95,46.8356,2464227,1,48,43.0277,395620,739,459357,43.9999,26.6104,3484.87,0.344159,15.0706,4.19693,0
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,med2,1,76,1072.94,5793762,0.0081294,968.285,63.4196,120613,6,52,24.3673,32850,216,27241,0.395983,1.08821,1052.97,0.0288096,12.9252,0.0562785,11.1353
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,76,990.087,5265630,0.0037025,895.381,57.8553,105117,6,51,24.6072,29104,197,23258,0.35638,0.988907,972.165,0.020089,11.5563,0.042984,10.1033
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,rand,1,76,1126.63,5927245,0.0074608,1016.31,65.3039,125779,4,59,28.0557,37565,224,25101,0.441184,1.2378,1103.92,0.0236569,14.5846,0.0572487,12.7996
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,med2,0,29,3600.08,18358208,0.006262,3119.48,275.185,245701,6,20,18.1896,31416,38,53710,1.02808,3.72767,3480.05,0.068281,48.9787,47.7586,42.7977
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,mofvRevisited2,0,27,3600.08,18414611,0.0278847,3141.73,268.479,253462,4,23,20.5235,33427,51,58052,0.837137,3.60776,3492.82,0.0659802,46.6923,38.6318,41.2364
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,rand,0,17,3600.06,16313054,0.0324288,3184.13,243.955,196718,5,22,19.1139,27862,25,44192,0.523918,3.9164,3501.34,0.0535761,47.671,28.4665,42.2615
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,med2,1,25,223.678,1186573,0.0183309,201.39,13.8617,27277,6,49,19.8832,7950,68,5621,0.033223,0.20878,219.785,0.00498589,2.55707,0.0100624,2.171
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,25,214.286,1304026,0.0023532,191.847,13.5978,27897,5,50,20.4111,7785,68,6096,0.0352007,0.226782,210.164,0.00476223,2.71138,0.0106196,2.36316
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,rand,1,25,279.167,1611841,0.0033122,250.44,16.5951,40213,4,53,20.6965,12715,78,7314,0.0442041,0.304752,273.44,0.00699633,3.70566,0.0150765,3.23779
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,med2,1,71,1333.87,7233541,0.0057044,1204.7,77.1385,163541,6,56,24.1757,39092,115,42564,0.676516,1.39552,1309.51,0.0299947,15.5496,0.0802986,13.3027
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,71,1619.01,8137805,0.0047824,1472.71,88.3525,171415,4,53,24.2945,42286,146,43276,0.699656,1.61786,1591.65,0.0325618,17.3834,0.0893913,15.1107
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,rand,1,71,2345.84,9730212,0.0066415,2162.54,109.003,206481,4,63,27.2556,52022,171,51048,0.781978,2.11701,2309.64,0.0391915,23.228,0.209919,20.3084
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,med2,1,50,847.1,4787330,0.0086878,763.675,50.754,101617,5,51,22.5866,25010,108,25691,0.183204,0.850026,832.054,0.0178678,9.88454,0.0406233,8.50786
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,50,766.764,4127912,0.0078193,694.7,43.7341,89539,5,56,23.5418,22021,110,22639,0.167194,0.733466,753.877,0.0155642,8.3742,0.0357911,7.2995
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,rand,1,50,1158.51,5792110,0.02225,1052.09,62.379,135663,2,60,25.8276,37705,132,29995,0.26327,1.16945,1137.74,0.0246608,13.4158,0.0735289,11.7349
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,med2,0,57,3600.08,14503206,0.0196292,3231.35,210.547,212278,7,22,18.8895,51078,102,38055,1.00256,3.0705,3508.88,0.0529106,38.3426,27.3726,33.3625
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,mofvRevisited2,0,81,3600.06,19354226,0.0061396,3212.51,234.007,293350,6,28,22.2504,74988,142,61035,1.87003,3.90935,3518.13,0.0637936,46.0732,8.68605,40.3742
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,rand,0,71,3600.21,14726764,0.0182998,3283.17,181.838,261861,4,29,24.2227,74852,153,41837,1.3547,3.28063,3524.78,0.058743,41.3632,9.27663,36.4177
Kirlik14-ILP_p-3_n-40_m-20_ins-7.dat,3,40,WLP,breadth,noOB,med2,1,140,794.891,4314143,0.0097786,711.599,44.114,163539,4,54,26.584,58429,250,23091,0.647643,0.858493,776.924,0.0281417,11.0147,0.0575427,9.42321
Kirlik14-ILP_p-3_n-40_m-20_ins-7.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,140,756.302,4146297,0.002909,678.093,42.5108,143499,3,59,28.8617,47325,255,24170,0.635217,0.804881,739.868,0.0250223,10.0842,0.0514738,8.77515
Kirlik14-ILP_p-3_n-40_m-20_ins-7.dat,3,40,WLP,breadth,noOB,rand,1,140,883.501,4804404,0.0059215,790.036,49.8196,168421,4,63,29.3342,60058,286,23867,0.656986,1.01524,862.684,0.0285333,12.804,0.0615016,11.1903
Kirlik14-ILP_p-3_n-40_m-20_ins-8.dat,3,40,WLP,breadth,noOB,med2,1,120,1988.63,9125967,0.0060669,1827.43,97.2043,194993,4,59,23.3874,42675,176,54646,0.804687,1.69688,1959.88,0.0397543,18.1687,0.166987,15.6104
Kirlik14-ILP_p-3_n-40_m-20_ins-8.dat,3,40,WLP,breadth,noOB,mofvRevisited2,1,120,2042.45,8619135,0.0071917,1889.11,93.075,184061,4,62,24.9769,39352,178,52501,0.766613,1.60735,2015.3,0.0353624,17.203,0.152941,15.0447
Kirlik14-ILP_p-3_n-40_m-20_ins-8.dat,3,40,WLP,breadth,noOB,rand,0,34,3600.06,12605695,0.0168079,3361.15,143.007,250254,2,26,21.6706,55457,67,60581,0.770961,2.51895,3554.41,0.056079,28.6496,1.78533,25.1918
Kirlik14-ILP_p-3_n-40_m-20_ins-9.dat,3,40,WLP,breadth,noOB,med2,0,96,3600.08,18318226,0.0133158,3124.09,264.86,307878,5,22,19.3713,57339,76,64712,2.07363,3.53491,3478.21,0.0771047,45.9863,47.1726,39.9652
Kirlik14-ILP_p-3_n-40_m-20_ins-9.dat,3,40,WLP,breadth,noOB,mofvRevisited2,0,78,3600.06,15805628,0.0195211,3210.84,220.453,258531,5,22,19.5957,50485,59,50516,1.51603,3.05454,3505.56,0.0729031,39.076,32.3133,34.4047
Kirlik14-ILP_p-3_n-40_m-20_ins-9.dat,3,40,WLP,breadth,noOB,rand,0,94,3600.06,16382813,0.0212015,3201.82,218.2,309069,3,26,21.9885,72666,126,58582,1.8811,3.53969,3498.77,0.072368,43.7422,28.679,38.5752
Kirlik14-ILP_p-5_n-20_m-10_ins-1.dat,5,20,WLP,breadth,noOB,med2,0,70,3600.07,6268379,0.0575736,1042.88,2495.26,51407,6,19,16.779,11954,56,7432,1.39876,0.578267,3554.18,0.0147819,32.4236,0.18092,31.4238
Kirlik14-ILP_p-5_n-20_m-10_ins-1.dat,5,20,WLP,breadth,noOB,mofvRevisited2,0,12,3600.16,1321241,0.0268492,259.832,4119.5,8070,5,15,13.0645,1938,4,323,0.0437187,0.114479,4383.07,0.00291258,7.717,0.0039909,7.51577
Kirlik14-ILP_p-5_n-20_m-10_ins-1.dat,5,20,WLP,breadth,noOB,rand,0,67,3600.04,6033919,0.0652159,1037.41,2488.87,53466,3,21,18.2672,13582,49,6662,1.02038,0.697602,3543.31,0.0152509,39.5696,0.880889,38.5366
Kirlik14-ILP_p-5_n-20_m-10_ins-10.dat,5,20,WLP,breadth,noOB,med2,0,191,3600.02,6438451,0.0693753,1045.42,2479.28,62508,6,19,16.8704,16905,104,4378,3.05423,0.685137,3541.73,0.0202062,39.3778,0.441033,38.1518
Kirlik14-ILP_p-5_n-20_m-10_ins-10.dat,5,20,WLP,breadth,noOB,mofvRevisited2,0,173,3600.39,5588810,0.0916057,976.557,2553.11,45232,3,22,19.1428,13195,84,2804,1.76765,0.649996,3546.3,0.0148428,36.3577,1.33534,35.3583
Kirlik14-ILP_p-5_n-20_m-10_ins-10.dat,5,20,WLP,breadth,noOB,rand,0,134,3600.49,5069428,0.0597384,832.824,2694.84,45300,4,23,19.3652,15354,88,2010,1.13807,0.681962,3541.74,0.0134855,41.4322,0.237268,40.3952
Kirlik14-ILP_p-5_n-20_m-10_ins-2.dat,5,20,WLP,breadth,noOB,med2,1,253,519.91,987228,0.0181461,155.542,351.361,25789,3,30,18.9816,10179,478,2238,0.417063,0.19031,509.952,0.00479474,6.31081,0.0102225,6.10294
Kirlik14-ILP_p-5_n-20_m-10_ins-2.dat,5,20,WLP,breadth,noOB,mofvRevisited2,1,253,486.634,866662,0.0163438,143.863,331.609,18705,3,31,19.9201,7280,427,1646,0.334372,0.153797,478.065,0.00372143,5.52168,0.00765425,5.36597
Kirlik14-ILP_p-5_n-20_m-10_ins-2.dat,5,20,WLP,breadth,noOB,rand,1,253,518.871,850136,0.0055094,138.634,368.012,16973,3,41,24.98,6683,389,1415,0.467125,0.156986,509.199,0.00359296,6.21881,0.00698623,6.059
Kirlik14-ILP_p-5_n-20_m-10_ins-3.dat,5,20,WLP,breadth,noOB,med2,0,175,3600.07,6515943,0.0551169,1222.92,2306.27,65941,6,19,16.5047,13808,132,10287,4.62657,0.671598,3546.76,0.0198858,34.3168,0.472882,33.1273
Kirlik14-ILP_p-5_n-20_m-10_ins-3.dat,5,20,WLP,breadth,noOB,mofvRevisited2,0,160,3600.14,5758950,0.0696344,947.481,2589.22,48351,6,20,16.855,11200,100,6782,3.0775,0.618143,3551.99,0.0146817,32.4591,0.277147,31.5392
Kirlik14-ILP_p-5_n-20_m-10_ins-3.dat,5,20,WLP,breadth,noOB,rand,0,135,3600.06,5421469,0.0563218,925.009,2604.63,46181,2,22,18.5303,11805,94,6063,2.11956,0.700883,3544.84,0.013695,37.8445,0.422455,36.8837
Kirlik14-ILP_p-5_n-20_m-10_ins-4.dat,5,20,WLP,breadth,noOB,med2,0,294,3600.04,5543953,0.0772959,1333.09,2202.68,57799,4,21,18.0921,16607,155,7798,6.43051,0.644976,3550.51,0.0167666,30.2004,0.0394361,29.2673
Kirlik14-ILP_p-5_n-20_m-10_ins-4.dat,5,20,WLP,breadth,noOB,mofvRevisited2,1,1091,3582.8,6131120,0.0771668,1316.05,2182.93,91377,3,42,23.8825,29381,1951,14357,15.217,2.00217,3516.88,0.0233462,32.1095,0.109135,31.1357
Kirlik14-ILP_p-5_n-20_m-10_ins-4.dat,5,20,WLP,breadth,noOB,rand,0,404,3600.05,6019923,0.0628074,1177.89,2343.45,75476,3,29,22.9375,24455,259,10143,7.41456,0.914127,3538.23,0.0199202,37.2808,0.125488,36.2848
Kirlik14-ILP_p-5_n-20_m-10_ins-5.dat,5,20,WLP,breadth,noOB,med2,0,171,3600.08,5550795,0.0727683,912.267,5753.61,57590,5,20,16.9553,14863,128,6547,3.1176,0.580936,6680.57,0.0176216,31.8873,0.17702,30.8855
Kirlik14-ILP_p-5_n-20_m-10_ins-5.dat,5,20,WLP,breadth,noOB,mofvRevisited2,0,50,3600.09,4746376,0.0281904,652.481,4417.8,16022,5,17,14.4746,3824,29,1185,0.271317,0.230987,5081.17,0.00540244,14.3637,0.00794304,13.9744
Kirlik14-ILP_p-5_n-20_m-10_ins-5.dat,5,20,WLP,breadth,noOB,rand,0,86,3600.04,3149848,0.0366437,486.124,4725.88,20029,4,19,16.8034,5916,45,774,0.350611,0.312234,5220.12,0.00630393,18.9297,0.00966376,18.4551
Kirlik14-ILP_p-5_n-20_m-10_ins-6.dat,5,20,WLP,breadth,noOB,med2,1,145,144.372,341665,0.009939,48.8123,90.8787,11729,5,28,18.2755,4643,305,917,0.138133,0.0676247,140.837,0.00211066,2.18161,0.00421794,2.1092
Kirlik14-ILP_p-5_n-20_m-10_ins-6.dat,5,20,WLP,breadth,noOB,mofvRevisited2,1,145,123.892,259143,0.0074178,40.8819,79.4446,7577,2,31,19.9963,2884,258,647,0.130476,0.0548543,121.164,0.00140161,1.72785,0.00269189,1.6773
Kirlik14-ILP_p-5_n-20_m-10_ins-6.dat,5,20,WLP,breadth,noOB,rand,1,145,108.227,245012,0.0141101,37.6599,66.9428,7407,3,40,22.7362,2830,258,616,0.138781,0.0506837,105.416,0.00133451,1.76395,0.00260622,1.71639
Kirlik14-ILP_p-5_n-20_m-10_ins-7.dat,5,20,WLP,breadth,noOB,med2,0,562,3600.05,5843635,0.0561087,1177.8,2343.25,90508,5,24,19.2212,31224,258,11113,9.69363,1.1004,3537.79,0.0233632,33.6104,0.1243,32.5143
Kirlik14-ILP_p-5_n-20_m-10_ins-7.dat,5,20,WLP,breadth,noOB,mofvRevisited2,1,1043,2949.23,4905399,0.0439979,913.255,1965.26,82889,5,36,22.2191,28849,1721,10875,11.7038,1.94541,2892.77,0.0202742,28.9103,0.0547258,28.0442
Kirlik14-ILP_p-5_n-20_m-10_ins-7.dat,5,20,WLP,breadth,noOB,rand,1,1043,3006.4,4549095,0.0564004,897.451,2032.98,77561,3,46,27.8792,27606,1794,9381,12.9072,1.89517,2944.38,0.0203434,32.6914,0.0405419,31.8139
Kirlik14-ILP_p-5_n-20_m-10_ins-8.dat,5,20,WLP,breadth,noOB,med2,1,623,543.83,1096309,0.0174823,169.409,357.664,36329,5,30,19.7888,15147,1070,1948,1.47092,0.612143,530.733,0.00725589,7.29239,0.0140759,7.04649
Kirlik14-ILP_p-5_n-20_m-10_ins-8.dat,5,20,WLP,breadth,noOB,mofvRevisited2,1,623,440.435,843926,0.0106015,126.962,300.442,24653,4,33,21.4809,9881,1022,1424,1.22836,0.484037,430.153,0.00515094,5.77294,0.00964696,5.59519
Kirlik14-ILP_p-5_n-20_m-10_ins-8.dat,5,20,WLP,breadth,noOB,rand,1,623,478.717,926928,0.0169894,140.701,323.283,26511,2,42,24.6952,10581,1017,1658,1.2599,0.46783,467.011,0.00558623,6.72499,0.0104288,6.531
Kirlik14-ILP_p-5_n-20_m-10_ins-9.dat,5,20,WLP,breadth,noOB,med2,0,86,3600.03,3932936,0.133826,633.884,2915.66,16184,5,15,13.2349,3058,16,498,0.435596,0.468829,3560.55,0.00667115,28.9729,0.468324,28.1573
Kirlik14-ILP_p-5_n-20_m-10_ins-9.dat,5,20,WLP,breadth,noOB,mofvRevisited2,0,105,3602.57,4258917,0.107549,709.624,2838.27,23852,4,18,15.5358,6084,61,1111,1.01765,0.504485,3559.81,0.00856164,30.752,0.426808,29.926
Kirlik14-ILP_p-5_n-20_m-10_ins-9.dat,5,20,WLP,breadth,noOB,rand,0,102,3600.98,4283851,0.0831635,708.977,2829.9,33363,3,24,20.8078,10773,94,1529,0.756041,0.57998,3551.14,0.0101865,35.2491,0.414253,34.3717
Kirlik14-ILP_p-5_n-20_m-10_ins-1.dat,5,20,LP,breadth,noOB,mofvRevisited2,0,74,3600.04,9097679,38.3402,1547.62,1982.72,56752,5,22,18.7218,14129,70,8472,1.01413,0.573291,3587.59,0.0157528,1.01846,0.0173876,0
Kirlik14-ILP_p-5_n-20_m-10_ins-10.dat,5,20,LP,breadth,noOB,mofvRevisited2,0,186,3600.03,8895188,27.6278,1422.18,2119.38,47388,3,22,19.3074,13925,92,3022,1.10479,0.606889,3587.53,0.0150605,1.07601,0.014105,0
Kirlik14-ILP_p-5_n-20_m-10_ins-2.dat,5,20,LP,breadth,noOB,mofvRevisited2,1,253,515.05,1552734,8.05796,228.196,273.51,18741,3,31,19.9155,7292,427,1652,0.225676,0.147043,513.063,0.00360438,0.170987,0.00384579,0
Kirlik14-ILP_p-5_n-20_m-10_ins-3.dat,5,20,LP,breadth,noOB,mofvRevisited2,0,159,3600.07,8899308,29.2634,1376.05,2164.19,48083,6,20,16.8335,11189,99,6684,1.45735,0.586058,3587.63,0.014512,0.968569,0.0144367,0
Kirlik14-ILP_p-5_n-20_m-10_ins-4.dat,5,20,LP,breadth,noOB,mofvRevisited2,1,1091,3400.5,10027960,45.7822,1504.47,1805.23,91367,3,42,23.8811,29381,1942,14361,10.4069,1.96629,3376.55,0.0241613,1.04821,0.0248956,0
Kirlik14-ILP_p-5_n-20_m-10_ins-5.dat,5,20,LP,breadth,noOB,mofvRevisited2,0,246,3600.05,9766501,40.6398,1496.62,2027.82,69086,5,22,18.9547,19602,189,8415,2.45801,0.651076,3585.26,0.0198015,1.10646,0.0211262,0
Kirlik14-ILP_p-5_n-20_m-10_ins-6.dat,5,20,LP,breadth,noOB,mofvRevisited2,1,145,147.423,502932,3.10801,71.1342,71.4728,7389,2,31,20.0674,2796,254,645,0.0824438,0.0531414,146.781,0.00132276,0.0558458,0.00128572,0
Kirlik14-ILP_p-5_n-20_m-10_ins-7.dat,5,20,LP,breadth,noOB,mofvRevisited2,1,1043,2872.75,8154535,40.6246,1216.78,1577.97,83619,5,36,22.244,29185,1716,10909,8.54932,1.89697,2852.91,0.0206969,0.940995,0.0214735,0
Kirlik14-ILP_p-5_n-20_m-10_ins-8.dat,5,20,LP,breadth,noOB,mofvRevisited2,1,623,510.293,1565338,10.106,230.158,263.482,24625,4,33,21.4787,9865,1023,1425,0.908613,0.466986,507.227,0.00494479,0.197322,0.00494,0
